USAF,Site Name,State,Latitude,Longitude,Avg hourly ETR in 2005 (Wh/m^2),Avg hourly METSTAT in 2005 (Wh/m^2),rand
727135,WISCASSET,ME,43.967,-69.717,313.5997717,55.71324201,0.304575528
725377,MOUNT CLEMENS SELFRIDGE FLD,MI,42.617,-82.833,319.4515982,75.5630137,0.304771523
725430,ROCKFORD GREATER ROCKFORD AP,IL,42.2,-89.1,321.2341324,71.88333333,0.305402565
723546,PONCA CITY MUNICIPAL AP [SGP - ARM],OK,36.61,-97.49,343.9097032,55.16803653,0.306504766
724037,DAVISON AAF,VA,38.717,-77.183,335.6380137,80.77945205,0.307862254
727475,MORA MUNI (AWOS),MN,45.883,-93.267,305.1034247,61.70273973,0.308222943
726435,EAU CLAIRE COUNTY AP,WI,44.867,-91.483,309.6373288,60.0783105,0.308809855
726798,LIVINGSTON MISSION FIELD,MT,45.7,-110.45,305.9230594,51.44600457,0.311882874
724036,MANASSAS MUNI(AWOS),VA,38.717,-77.517,335.6388128,58.95136986,0.312234018
725035,ISLIP LONG ISL MACARTHUR AP,NY,40.783,-73.1,327.2030822,72.81586758,0.312370201
724397,CENTRAL ILLINOIS RG,IL,40.467,-88.917,328.5105023,65.23378995,0.313154014
744910,CHICOPEE FALLS WESTO,MA,42.2,-72.533,321.2278539,76.63869863,0.313228888
722524,ROCKPORT/ARANSAS CO,TX,28.083,-97.05,373.4898402,69.14908676,0.315238408
724560,TOPEKA MUNICIPAL AP,KS,39.067,-95.633,334.2339041,63.25091324,0.315354632
726370,FLINT BISHOP INTL ARPT,MI,42.967,-83.75,317.9474886,72.16815068,0.315486656
725483,FORT MADISON,IA,40.667,-91.333,327.6810502,63.70856164,0.317402873
723527,GAGE AIRPORT,OK,36.3,-99.767,345.0947489,54.57922374,0.318522599
722115,SARASOTA BRADENTON,FL,27.383,-82.55,375.6238584,78.68424658,0.31936563
723526,CLINTON-SHERMAN,OK,35.333,-99.2,348.744863,58.76803653,0.319692008
725320,PEORIA GREATER PEORIA AP,IL,40.667,-89.683,327.6839041,66.42636986,0.3214366
724345,ST LOUIS SPIRIT OF ST LOUIS A,MO,38.65,-90.65,335.9079909,66.60079909,0.324153331
722747,SAFFORD (AMOS),AZ,32.817,-109.683,357.8710046,39.78196347,0.324159144
724673,LEADVILLE/LAKE CO.,CO,39.217,-106.317,333.6226027,52.0293379,0.324880083
727885,WILLIAM R FAIRCHILD,WA,48.117,-123.5,294.9422374,55.03025114,0.325763748
726480,ESCANABA (AWOS),MI,45.75,-87.033,305.6996575,53.63664384,0.32616363
722446,LUFKIN ANGELINA CO,TX,31.233,-94.75,363.3323059,73.46700913,0.326881777
725467,SHENANDOAH MUNI,IA,40.75,-95.417,327.3364155,65.60091324,0.327831612
725116,LANCASTER,PA,40.117,-76.3,329.9563927,67.94486301,0.328079588
723816,LANCASTER GEN WM FOX FIELD,CA,34.733,-118.217,350.9752283,46.61449772,0.329240709
724665,LIMON,CO,39.183,-103.717,333.7641553,53.9097032,0.329454609
725570,SIOUX CITY SIOUX GATEWAY AP,IA,42.383,-96.383,320.4495434,60.85799087,0.332638854
722740,TUCSON INTERNATIONAL AP,AZ,32.133,-110.95,360.2558219,44.88196347,0.335289915
724175,HARRISON MARION RGN,WV,39.283,-80.233,333.3579909,70.65616438,0.336922478
727687,SIDNEY-RICHLAND,MT,47.7,-104.2,296.8603881,55.40479452,0.337811907
726155,LACONIA MUNI (AWOS),NH,43.567,-71.417,315.3471461,57.36267123,0.338584908
725300,CHICAGO OHARE INTL AP,IL,41.983,-87.917,322.1578767,75.10719178,0.338710886
725240,CLEVELAND HOPKINS INTL AP,OH,41.4,-81.85,324.6210046,74.00913242,0.339487473
722670,LUBBOCK INTERNATIONAL AP,TX,33.667,-101.817,354.853653,72.42420091,0.339563939
723095,NEW BERN CRAVEN CO REGL AP,NC,35.067,-77.05,349.7364155,71.06586758,0.339717927
723940,SANTA MARIA PUBLIC ARPT,CA,34.917,-120.467,350.2958904,64.76723744,0.341275312
724095,TRENTON MERCER COUNTY AP,NJ,40.283,-74.817,329.2732877,68.12283105,0.342419812
722160,ALBANY DOUGHERTY COUNTY AP,GA,31.533,-84.183,362.3121005,75.32134703,0.344076113
725454,WASHINGTON,IA,41.283,-91.667,325.1114155,64.30273973,0.344386468
725064,PLYMOUTH MUNICIPAL,MA,41.917,-70.733,322.4356164,61.36849315,0.344573007
722976,FULLERTON MUNICIPAL,CA,33.867,-117.983,354.1305936,65.24155251,0.344816599
746930,FORT BRAGG SIMMONS AAF,NC,35.133,-78.933,349.4924658,81.54611872,0.34607197
726559,MARSHALL/RYAN(AWOS),MN,44.45,-95.817,311.4821918,58.29166667,0.346726905
725478,WEBSTER CITY,IA,42.433,-93.867,320.2374429,62.57488584,0.346759455
722926,CAMP PENDLETON MCAS,CA,33.3,-117.35,356.1603881,76.71438356,0.347022283
727856,FELTS FLD,WA,47.683,-117.317,296.9393836,59.94155251,0.348470319
723096,NEW RIVER MCAF,NC,34.7,-77.383,351.0964612,80.40947489,0.349416344
722170,MACON MIDDLE GA REGIONAL AP,GA,32.683,-83.65,358.343379,72.46335616,0.353282463
722066,MAYPORT NS,FL,30.4,-81.417,366.1041096,85.22340183,0.353559973
726079,ROCKLAND/KNOX(AWOS),ME,44.067,-69.1,313.1614155,52.34954338,0.353584059
723870,MERCURY DESERT ROCK AP [SURFRAD],NV,36.63,-116.02,343.8356164,53.20159817,0.354948405
722906,SAN DIEGO NORTH ISLAND NAS,CA,32.7,-117.2,358.2811644,79.07146119,0.355983341
723183,BRISTOL TRI CITY AIRPORT,TN,36.467,-82.4,344.4609589,83.10091324,0.357169558
726589,ALBERT LEA (AWOS),MN,43.683,-93.367,314.8385845,62.46484018,0.357244878
725360,TOLEDO EXPRESS AIRPORT,OH,41.583,-83.8,323.8449772,67.16575342,0.357389038
726564,RED WING,MN,44.583,-92.483,310.8934932,62.10159817,0.359111537
722689,CLOVIS MUNI  (AWOS),NM,34.433,-103.083,352.073516,54.47134703,0.359199697
726467,RICE LAKE MUNICIPAL,WI,45.483,-91.717,306.8973744,60.40730594,0.360040134
724463,KANSAS CITY DOWNTOWN AP,MO,39.117,-94.6,334.0288813,62.54714612,0.360651034
723658,FARMINGTON FOUR CORNERS REGL,NM,36.75,-108.233,343.3767123,43.42454338,0.363102343
724458,JEFFERSON CITY MEM,MO,38.583,-92.15,336.1751142,63.85262557,0.36322706
727130,PRESQUE ISLE MUNICIP,ME,46.683,-68.05,301.49121,55.04360731,0.364747913
722119,LAKELAND LINDER RGN,FL,27.983,-82.017,373.798516,93.37956621,0.364827807
722050,ORLANDO INTL ARPT,FL,28.433,-81.333,372.4044521,90.27579909,0.366066649
727576,GRAND FORKS INTERNATIONAL AP,ND,47.95,-97.183,295.709589,59.96803653,0.36681016
725524,ORD/SHARP FIELD,NE,41.617,-98.95,323.7020548,57.79474886,0.368448135
724660,COLORADO SPRINGS MUNI AP,CO,38.817,-104.717,335.2415525,69.16621005,0.369522444
725490,FORT DODGE (AWOS),IA,42.55,-94.183,319.7363014,63.77089041,0.370166161
722135,ALMA BACON COUNTY AP,GA,31.533,-82.5,362.3138128,72.95262557,0.371590935
724066,HAGERSTOWN RGNL RIC,MD,39.7,-77.733,331.6650685,68.56906393,0.372179204
723235,MUSCLE SHOALS REGIONAL AP,AL,34.75,-87.6,350.908105,71.72385845,0.372205356
726626,ANTIGO\LANG(AWOS),WI,45.15,-87.15,308.3807078,57.86050228,0.373737679
723240,CHATTANOOGA LOVELL FIELD AP,TN,35.033,-85.2,349.8613014,80.54942922,0.374965694
725626,IMPERIAL FAA AP,NE,40.517,-101.617,328.3069635,50.52374429,0.375237905
725610,SIDNEY MUNICIPAL AP,NE,41.1,-102.983,325.8770548,54.57614155,0.376493576
724250,HUNTINGTON TRI-STATE ARPT,WV,38.383,-82.55,336.9719178,68.70148402,0.378692028
724456,VICHY ROLLA NATL ARPT,MO,38.133,-91.767,337.9675799,63.84086758,0.381022158
723110,ATHENS BEN EPPS AP,GA,33.95,-83.333,353.8283105,69.95353881,0.381988988
722517,ALICE INTL AP,TX,27.733,-98.033,374.5621005,76.07454338,0.383504373
725975,SEXTON SUMMIT,OR,42.6,-123.367,319.5245434,48.78687215,0.386730636
